source_row,erp_system_id,original_erp_part_code,erp_part_code,original_name,cleaned_name,name_cleanup_notes,unit_of_measure,available_quantity,status,is_active,inventory_posting_group,item_category_code,proposed_maintenance_category_name,category_source,category_confidence,proposed_size,proposed_size_inches,size_source,size_confidence,detected_measurements,proposed_part_number,part_number_source,part_number_confidence,erp_modified_at,requires_review,review_notes
216,d99a9de9-5b65-f011-8eed-6045bd14f232,TPB-76REG-01,TPB-76REG-01,"THREAD PROTECTOR, PLASTIC - 7 5/8"" REG BOX","THREAD PROTECTOR, PLASTIC - 7 5/8"" REG BOX",normalized non-breaking spaces,PCS,15,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"7 5/8"" -> 7 5/8""",,,none,2/22/2026 10:51 AM,false,
217,737583c2-5965-f011-8eed-6045bd14f232,TPB-NC38-01,TPB-NC38-01,"THREAD PROTECTOR, PLASTIC - NC38 BOX (3 1/2"" IF)","THREAD PROTECTOR, PLASTIC - NC38 BOX (3 1/2"" IF)",normalized non-breaking spaces,PCS,8,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,"3 1/2""",3.50000,/api/list-options/asset_sizes,asset_size_match,"3 1/2"" -> 3 1/2""",,,none,7/2/2026 3:51 PM,false,
218,884c504c-5a65-f011-8eed-6045bd14f232,TPB-NC50-01,TPB-NC50-01,"THREAD PROTECTOR, PLASTIC - NC50 BOX (4 1/2"" IF)","THREAD PROTECTOR, PLASTIC - NC50 BOX (4 1/2"" IF)",normalized non-breaking spaces,PCS,12,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"4 1/2"" -> 4 1/2""",,,none,3/5/2026 11:43 AM,false,
219,867e32a6-5a65-f011-8eed-6045bd14f232,TPP-45REG-01,TPP-45REG-01,"THREAD PROTECTOR, PLASTIC - 4 1/2"" REG PIN","THREAD PROTECTOR, PLASTIC - 4 1/2"" REG PIN",normalized non-breaking spaces,PCS,1,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"4 1/2"" -> 4 1/2""",,,none,7/2/2026 3:51 PM,false,
220,04772206-5b65-f011-8eed-6045bd14f232,TPP-66REG-01,TPP-66REG-01,"THREAD PROTECTOR, PLASTIC - 6 5/8"" REG PIN","THREAD PROTECTOR, PLASTIC - 6 5/8"" REG PIN",normalized non-breaking spaces,PCS,10,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"6 5/8"" -> 6 5/8""",,,none,7/2/2026 3:51 PM,false,
221,39f8c195-5b65-f011-8eed-6045bd14f232,TPP-76REG-01,TPP-76REG-01,"THREAD PROTECTOR, PLASTIC - 7 5/8"" REG PIN","THREAD PROTECTOR, PLASTIC - 7 5/8"" REG PIN",normalized non-breaking spaces,PCS,14,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"7 5/8"" -> 7 5/8""",,,none,4/6/2026 4:25 PM,false,
222,c501a1ea-5865-f011-8eed-6045bd14f232,TPP-NC38-01,TPP-NC38-01,"THREAD PROTECTOR, PLASTIC - NC38 PIN (3 1/2"" IF)","THREAD PROTECTOR, PLASTIC - NC38 PIN (3 1/2"" IF)",normalized non-breaking spaces,PCS,4,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,"3 1/2""",3.50000,/api/list-options/asset_sizes,asset_size_match,"3 1/2"" -> 3 1/2""",,,none,7/2/2026 3:51 PM,false,
223,6f3a64f8-5965-f011-8eed-6045bd14f232,TPP-NC50-01,TPP-NC50-01,"THREAD PROTECTOR, PLASTIC - NC50 PIN (4 1/2"" IF)","THREAD PROTECTOR, PLASTIC - NC50 PIN (4 1/2"" IF)",normalized non-breaking spaces,PCS,5,active,true,GNSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"4 1/2"" -> 4 1/2""",,,none,7/2/2026 3:51 PM,false,
224,167c6c27-0b3e-f011-be59-6045bd157c64,HO1003,HO1003,Shafts,Shafts,,PCS,5,active,true,HOSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,3/3/2026 8:01 PM,false,
225,0a753b59-4a15-f111-8340-70a8a51fc0e8,HO1004,HO1004,CUTTERS,CUTTERS,,PCS,6,active,true,HOSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,3/3/2026 8:01 PM,false,
226,b35996c2-4a15-f111-8340-70a8a51fc0e8,HO1005,HO1005,NOZZLE RETAINERS,NOZZLE RETAINERS,normalized non-breaking spaces,PCS,6,active,true,HOSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,3/3/2026 8:01 PM,false,
227,927f672d-0b3e-f011-be59-6045bd157c64,HJDA47-S6-08-VSR,HJDA47-S6-08-VSR,VALVE SPACER RING,VALVE SPACER RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
228,fd8abca2-c6bf-f011-bbd1-7ced8d7aa483,HJDA47-S6-24-SM-05,HJDA47-S6-24-SM-05,"SPLINED MANDREL, INTEGRAL IMPACT RING, NC38 (3 1/2 IF) BOX, BORE BACK","SPLINED MANDREL, INTEGRAL IMPACT RING, NC38 (3 1/2 IF) BOX, BORE BACK",normalized non-breaking spaces,PCS,3,active,true,JSP,,JAR,ERP Inventory Posting Group,high,"3 1/2""",3.50000,/api/list-options/asset_sizes,asset_size_match,"3 1/2 -> 3 1/2""",,,none,5/3/2026 3:18 PM,false,
229,947f672d-0b3e-f011-be59-6045bd157c64,HJDA65-010-HVJT,HJDA65-010-HVJT,HYDRAULIC VALVE,HYDRAULIC VALVE,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,5/11/2026 5:59 PM,false,
230,8be13a42-22f2-f011-8405-70a8a51f6024,HJDA65-S5-06-VM,HJDA65-S5-06-VM,"VALVE MANDREL 6 1/2"" DOUBLE ACTING HYD. JAR","VALVE MANDREL 6 1/2"" DOUBLE ACTING HYD. JAR",normalized non-breaking spaces,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,"6 1/2""",6.50000,Description,high,"6 1/2"" -> 6 1/2""",,,none,4/30/2026 1:08 PM,false,
231,967f672d-0b3e-f011-be59-6045bd157c64,HJDA65-S5-07-VSR,HJDA65-S5-07-VSR,VALVE SPACER RING,VALVE SPACER RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
232,987f672d-0b3e-f011-be59-6045bd157c64,HJDA80-S8-07-VSR,HJDA80-S8-07-VSR,VALVE SPACER RING,VALVE SPACER RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
233,9a7f672d-0b3e-f011-be59-6045bd157c64,HJDA80-S8-15-P,HJDA80-S8-15-P,PISTON,PISTON,,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
234,51993e06-23f2-f011-8405-70a8a51f6024,HJDA80-S8-SK,HJDA80-S8-SK,"SERVICE KIT, {<250 DEG. F} 8"" DOUBLE ACTING HYD. JAR","SERVICE KIT, {<250 DEG. F} 8"" DOUBLE ACTING HYD. JAR",normalized non-breaking spaces,PCS,10,active,true,JSP,,JAR,ERP Inventory Posting Group,high,"8""",8.00000,Description,high,"8"" -> 8""",,,none,4/29/2026 1:09 PM,false,
235,9e7f672d-0b3e-f011-be59-6045bd157c64,HMDA47-14-11-P,HMDA47-14-11-P,PISTON,PISTON,,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
236,a07f672d-0b3e-f011-be59-6045bd157c64,HMDA47-S14-SK,HMDA47-S14-SK,SERVICE KIT { <250° F (120° C) },SERVICE KIT { <250° F (120° C) },normalized non-breaking spaces,PCS,15,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,5/11/2026 5:59 PM,false,
237,a27f672d-0b3e-f011-be59-6045bd157c64,HMDA65-14-08-P,HMDA65-14-08-P,PISTON,PISTON,,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
238,a47f672d-0b3e-f011-be59-6045bd157c64,HMDA65-S14-SK,HMDA65-S14-SK,SERVICE KIT { <250° F (120° C) } - HYDRA MECH,SERVICE KIT { <250° F (120° C) } - HYDRA MECH,normalized non-breaking spaces,PCS,19,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
239,a67f672d-0b3e-f011-be59-6045bd157c64,HMDA80-S14-SK,HMDA80-S14-SK,8” HYDRA-MECH JAR DOUBLE ACTING SERVICE KIT,"8"" HYDRA-MECH JAR DOUBLE ACTING SERVICE KIT",normalized non-breaking spaces; normalized inch marks,PCS,28,active,true,JSP,,JAR,ERP Inventory Posting Group,high,"8""",8.00000,Description,high,"8"" -> 8""",,,none,6/14/2026 1:17 AM,false,
240,a87f672d-0b3e-f011-be59-6045bd157c64,HMJ47-008-KR,HMJ47-008-KR,KNOCKER RING,KNOCKER RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
241,aa7f672d-0b3e-f011-be59-6045bd157c64,HMJ47-010-HV-JET,HMJ47-010-HV-JET,HYDRAULIC VALVE,HYDRAULIC VALVE,normalized non-breaking spaces,PCS,4,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
242,ac7f672d-0b3e-f011-be59-6045bd157c64,HMJ47-011-BS,HMJ47-011-BS,BELLVILLE SPRING,BELLVILLE SPRING,normalized non-breaking spaces,PCS,72,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
243,ae7f672d-0b3e-f011-be59-6045bd157c64,HMJ47-012-BLR,HMJ47-012-BLR,BOTTTOM LATCH RING,BOTTTOM LATCH RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
244,b07f672d-0b3e-f011-be59-6045bd157c64,HMJ47-013-L,HMJ47-013-L,LATCH,LATCH,,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
245,b27f672d-0b3e-f011-be59-6045bd157c64,HMJ47-014-TLR,HMJ47-014-TLR,TOP LATCH RING,TOP LATCH RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
246,b47f672d-0b3e-f011-be59-6045bd157c64,HMJ47-017-PR,HMJ47-017-PR,PRELOAD RING,PRELOAD RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
247,b87f672d-0b3e-f011-be59-6045bd157c64,HMJ47-019-PB,HMJ47-019-PB,PRELOAD BASE,PRELOAD BASE,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
248,bb7f672d-0b3e-f011-be59-6045bd157c64,HMJ47-S7-048-HVR,HMJ47-S7-048-HVR,HYDRAULIC VALVE RING,HYDRAULIC VALVE RING,normalized non-breaking spaces,PCS,4,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
249,bd7f672d-0b3e-f011-be59-6045bd157c64,HMJ662-011-BS,HMJ662-011-BS,BELLVILLE SPRING,BELLVILLE SPRING,normalized non-breaking spaces,PCS,44,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
250,bf7f672d-0b3e-f011-be59-6045bd157c64,HMJ662-012-BLR,HMJ662-012-BLR,BOTTOM LATCH RING,BOTTOM LATCH RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
251,c17f672d-0b3e-f011-be59-6045bd157c64,HMJ662-013-L,HMJ662-013-L,LATCH,LATCH,,PCS,12,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,11/25/2025 2:05 PM,false,
252,c37f672d-0b3e-f011-be59-6045bd157c64,HMJ662-014-TLR,HMJ662-014-TLR,TOP LATCH RING,TOP LATCH RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
253,c57f672d-0b3e-f011-be59-6045bd157c64,HMJ662-021-PAP,HMJ662-021-PAP,PRELOAD ADJUSTOR PIN,PRELOAD ADJUSTOR PIN,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
254,c77f672d-0b3e-f011-be59-6045bd157c64,HMJ662-022-PAB,HMJ662-022-PAB,PRELOAD ADJUSTOR BOX,PRELOAD ADJUSTOR BOX,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
255,c97f672d-0b3e-f011-be59-6045bd157c64,HMJ67-008-KR,HMJ67-008-KR,KNOCKER RING,KNOCKER RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
256,cb7f672d-0b3e-f011-be59-6045bd157c64,HMJ80-008-KR,HMJ80-008-KR,KNOCKER RING,KNOCKER RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
257,ce7f672d-0b3e-f011-be59-6045bd157c64,HMJ80-010-HV-JET,HMJ80-010-HV-JET,HYDRAULIC VALVE,HYDRAULIC VALVE,normalized non-breaking spaces,PCS,4,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,3/5/2026 11:41 AM,false,
258,d97f672d-0b3e-f011-be59-6045bd157c64,HMJ80-011-BS,HMJ80-011-BS,BELLVILLE SPRING,BELLVILLE SPRING,normalized non-breaking spaces,PCS,49,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
259,de7f672d-0b3e-f011-be59-6045bd157c64,HMJ80-012-BLR,HMJ80-012-BLR,BOTTOM LATCH RING,BOTTOM LATCH RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
260,e17f672d-0b3e-f011-be59-6045bd157c64,HMJ80-013-L,HMJ80-013-L,LATCH,LATCH,,PCS,12,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,11/25/2025 2:05 PM,false,
261,e37f672d-0b3e-f011-be59-6045bd157c64,HMJ80-014-TLR,HMJ80-014-TLR,TOP LATCH RING,TOP LATCH RING,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
262,e57f672d-0b3e-f011-be59-6045bd157c64,HMJ80-021-PAP,HMJ80-021-PAP,PRELOAD ADJUSTOR PIN,PRELOAD ADJUSTOR PIN,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
263,e77f672d-0b3e-f011-be59-6045bd157c64,HMJ80-022-PAB,HMJ80-022-PAB,PRELOAD ADJUSTOR BOX,PRELOAD ADJUSTOR BOX,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,11/25/2025 2:05 PM,false,
264,f17f672d-0b3e-f011-be59-6045bd157c64,RRSS47-01,RRSS47-01,SERVICE SOCKET,SERVICE SOCKET,normalized non-breaking spaces,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
265,f37f672d-0b3e-f011-be59-6045bd157c64,RRSS65-01,RRSS65-01,SERVICE SOCKET,SERVICE SOCKET,normalized non-breaking spaces,PCS,0,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
266,f57f672d-0b3e-f011-be59-6045bd157c64,RRSS95-01,RRSS95-01,SERVICE SOCKET,SERVICE SOCKET,normalized non-breaking spaces,PCS,0,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
267,f77f672d-0b3e-f011-be59-6045bd157c64,SS-2750-02,SS-2750-02,"SERVICE SOCKET, 2.750” HEX","SERVICE SOCKET, 2.750"" HEX",normalized non-breaking spaces; normalized inch marks,PCS,0,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"2.750"" -> 2 3/4""",,,none,9/7/2025 10:32 AM,false,
268,f97f672d-0b3e-f011-be59-6045bd157c64,SS-3250-03,SS-3250-03,"SERVICE SOCKET, 3.250” HEX","SERVICE SOCKET, 3.250"" HEX",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"3.250"" -> 3 1/4""",,,none,9/7/2025 10:32 AM,false,
269,fb7f672d-0b3e-f011-be59-6045bd157c64,SS-3750-01,SS-3750-01,"SERVICE SOCKET, 3.750” HEX","SERVICE SOCKET, 3.750"" HEX",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"3.750"" -> 3 3/4""",,,none,2/19/2026 12:00 PM,false,
270,fd7f672d-0b3e-f011-be59-6045bd157c64,SS-4250-02,SS-4250-02,"SERVICE SOCKET, 4.250” HEX","SERVICE SOCKET, 4.250"" HEX",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"4.250"" -> 4 1/4""",,,none,2/19/2026 12:00 PM,false,
271,ff7f672d-0b3e-f011-be59-6045bd157c64,SS-4750-01,SS-4750-01,"SERVICE SOCKET, 4.750” HEX","SERVICE SOCKET, 4.750"" HEX",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,"4 3/4""",4.75000,/api/list-options/asset_sizes,asset_size_match,"4.750"" -> 4 3/4""",,,none,3/5/2026 11:41 AM,false,
272,0180672d-0b3e-f011-be59-6045bd157c64,SS-5500-01,SS-5500-01,"SERVICE SOCKET (5 1/2"" A/F HEX)","SERVICE SOCKET (5 1/2"" A/F HEX)",normalized non-breaking spaces,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"5 1/2"" -> 5 1/2""",,,none,9/7/2025 10:32 AM,false,
273,0380672d-0b3e-f011-be59-6045bd157c64,SS-8250-01,SS-8250-01,"SERVICE SOCKET (8 1/4"" A/F HEX)","SERVICE SOCKET (8 1/4"" A/F HEX)",normalized non-breaking spaces,PCS,0,active,true,JSP,,JAR,ERP Inventory Posting Group,high,"8 1/4""",8.25000,/api/list-options/asset_sizes,asset_size_match,"8 1/4"" -> 8 1/4""",,,none,9/7/2025 10:32 AM,false,
274,0b80672d-0b3e-f011-be59-6045bd157c64,TD225-01,TD225-01,TOOL DRIFT 2.25” Diameter,"TOOL DRIFT 2.25"" Diameter",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"2.25"" -> 2 1/4""",,,none,9/7/2025 10:32 AM,false,
275,1280672d-0b3e-f011-be59-6045bd157c64,TD275-01,TD275-01,TOOL DRIFT 2.75” Diameter,"TOOL DRIFT 2.75"" Diameter",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"2.75"" -> 2 3/4""",,,none,9/7/2025 10:32 AM,false,
276,1680672d-0b3e-f011-be59-6045bd157c64,TD281-01,TD281-01,TOOL DRIFT 2.81” Diameter,"TOOL DRIFT 2.81"" Diameter",normalized non-breaking spaces; normalized inch marks,PCS,1,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,/api/list-options/asset_sizes,blank_allowed,"2.81"" -> 2 13/16""",,,none,9/7/2025 10:32 AM,false,
277,18fa6433-0b3e-f011-be59-6045bd157c64,VDCA 1830176H,VDCA 1830176H,VISCO JET,VISCO JET,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
278,1afa6433-0b3e-f011-be59-6045bd157c64,VDCA 1830240H,VDCA 1830240H,VISCO JET,VISCO JET,normalized non-breaking spaces,PCS,2,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
279,1cfa6433-0b3e-f011-be59-6045bd157c64,VDCA 1830410H,VDCA 1830410H,VISCO JET,VISCO JET,normalized non-breaking spaces,PCS,4,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
280,1ffa6433-0b3e-f011-be59-6045bd157c64,VJT-004,VJT-004,VISCO JET TOOL,VISCO JET TOOL,normalized non-breaking spaces,PCS,0,active,true,JSP,,JAR,ERP Inventory Posting Group,high,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
281,7335c3f8-838c-f011-b41a-0022480cffe6,16011900,16011900,Kit Metal Repair 5r Model F Drill pipe float check valve,Kit Metal Repair 5r Model F Drill pipe float check valve,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,6/3/2026 3:13 PM,false,
282,1ab6f5c2-838c-f011-b41a-0022480cffe6,16012900,16012900,Kit Rubber Repair 5r Model F Drill pipe float check valve,Kit Rubber Repair 5r Model F Drill pipe float check valve,normalized non-breaking spaces,PCS,1,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,7/5/2026 1:45 PM,false,
283,8590c6cf-10df-f011-8542-7ced8dace32a,016-019-19,016-019-19,O-Ring 016-019-19 GOST 9833-73,O-Ring 016-019-19 GOST 9833-73,normalized non-breaking spaces,PCS,2,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,3/15/2026 11:42 AM,false,
284,0d879af3-10df-f011-8542-7ced8dace32a,078-084-36,078-084-36,O-Ring 078-084-36 GOST 9833-73  ,O-Ring 078-084-36 GOST 9833-73,normalized non-breaking spaces,PCS,2,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,3/15/2026 11:42 AM,false,
285,f2a57317-11df-f011-8542-7ced8dace32a,099-105-36,099-105-36,O-Ring 099-105-36 GOST 9833-73 ,O-Ring 099-105-36 GOST 9833-73,normalized non-breaking spaces,PCS,2,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,3/15/2026 11:42 AM,false,
286,3ffa6433-0b3e-f011-be59-6045bd157c64,10121047-10,10121047-10,Float valve,Float valve,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,FLOAT VALVE,ERP Inventory Posting Group + name,high,,,,blank_allowed,,,,none,3/5/2026 11:39 AM,false,
287,3dfa6433-0b3e-f011-be59-6045bd157c64,10121047-16,10121047-16,Float valve,Float valve,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,FLOAT VALVE,ERP Inventory Posting Group + name,high,,,,blank_allowed,,,,none,3/5/2026 11:39 AM,false,
288,41fa6433-0b3e-f011-be59-6045bd157c64,10121047-22,10121047-22,Float valve,Float valve,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,FLOAT VALVE,ERP Inventory Posting Group + name,high,,,,blank_allowed,,,,none,3/5/2026 11:40 AM,false,
289,43fa6433-0b3e-f011-be59-6045bd157c64,10121047-23,10121047-23,Float valve,Float valve,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,FLOAT VALVE,ERP Inventory Posting Group + name,high,,,,blank_allowed,,,,none,3/5/2026 11:40 AM,false,
290,5309d0d3-4041-f111-bec4-70a8a522e033,1054,1054,2 7/8 ROTOR CONNECTIONS,2 7/8 ROTOR CONNECTIONS,normalized non-breaking spaces,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"2 7/8""",2.87500,Current database,existing,"2 7/8 -> 2 7/8""",,,none,7/12/2026 10:59 AM,false,
291,f85868f2-4041-f111-bec4-70a8a522e033,1055,1055,2 7/8 STATOR CONNECTIONS,2 7/8 STATOR CONNECTIONS,normalized non-breaking spaces,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"2 7/8""",2.87500,Description,high,"2 7/8 -> 2 7/8""",,,none,7/12/2026 10:59 AM,false,
292,caf14b26-4741-f111-bec4-70a8a522e033,1056,1056,3 1/8'' ROTOR CONNECTIONS,"3 1/8"" ROTOR CONNECTIONS",normalized non-breaking spaces; normalized inch marks,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"3 1/8""",3.12500,Description,high,"3 1/8"" -> 3 1/8""",,,none,7/12/2026 11:00 AM,false,
293,37a90946-4741-f111-bec4-70a8a522e033,1057,1057,3 1/8'' STATOR CONNECTIONS,"3 1/8"" STATOR CONNECTIONS",normalized non-breaking spaces; normalized inch marks,PCS,4,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,"3 1/8""",3.12500,Description,high,"3 1/8"" -> 3 1/8""",,,none,7/12/2026 11:00 AM,false,
294,628a4c3b-11df-f011-8542-7ced8dace32a,125-130-36,125-130-36,O-Ring 125-130-36 GOST 9833-73,O-Ring 125-130-36 GOST 9833-73,normalized non-breaking spaces,PCS,0,active,true,MTRSP,,MOTOR,ERP Inventory Posting Group,accepted,,,,blank_allowed,,,,none,2/22/2026 10:55 AM,false,
295,7dde8585-6840-f011-be59-6045bd157c64,13055000,13055000,Baker SPD Model F Plunger type float valve Size: 5F-6R for 6⅝” - 7⅝” Reg,"Baker SPD Model F Plunger type float valve Size: 5F-6R for 6 5/8"" - 7 5/8"" Reg",normalized non-breaking spaces; expanded ⅝ to 5/8; normalized inch marks,PCS,0,active,true,MTRSP,,FLOAT VALVE,ERP Inventory Posting Group + name,high,,,/api/list-options/asset_sizes,blank_allowed,"6 5/8"" -> 6 5/8"" | 7 5/8"" -> 7 5/8""",,,none,6/16/2025 9:50 AM,false,
